,LocationID,SessionID,GroupID,RecordID,Language,Lockdown,start_time,end_time,latitude,longitude,Traffic,Other,Human,Natural,ISOPleasant,ISOEventful,pleasant,chaotic,vibrant,uneventful,calm,annoying,eventful,monotonous,Overall,Appropriate,loud,sss04,sss05,who01,who02,who03,who04,who05,WHO_Sum,Age,Gender,occ00___Employed,occ00___Unemployed,occ00___Retired,occ00___Student,occ00___Other,occ00___RatherNotSay,occ00_other,Occupation,edu00,eth00,eth00_other,misc00,misc03,misc03_other,misc04,misc01,use00,uni00,res00___1,res00___2,res00___3,res00___4,res00___5,res02,paper,RecordingLength,Loudness_N5(soneGF),N10_N90(soneGF),Sharpness_S(acum),Rough_HM_R(asper),"Rough_HM_Avg,arith(asper)","FS_Avg,arith(vacil)","I_HM_Avg,arith(iu)","Ton_HM_Avg,arith(tuHMS)",LZeq_L(dB(SPL)),LAeq_L(A)(dB(SPL)),LA10_LA90(dB(SPL)),LCeq_LAeq(dB(SPL)),LC10_LC90(dB(SPL)),RA_2D_cp(cPa),PA(Zwicker)
1778,TorringtonSq,TorringtonSq2,TS233,151.0,English,0,2019-03-18 13:36:00,2019-03-18 13:50:00,51.523373,-0.131141,5.0,5.0,3.0,1.0,-1.0,-0.1036,1.0,5.0,1.0,4.0,1.0,5.0,3.0,5.0,1.0,2.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,76.0,26.0,Male,0.0,0.0,0.0,1.0,0.0,0.0,,Student,3.0,1.0,,Ucl,,,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,,0.0,31.19,20.6,8.0,1.89,0.0385,0.0385,0.0297,0.506,0.211,69.32,63.99,9.25,4.76,8.19,13.7,21.769127266673262
1779,TorringtonSq,TorringtonSq2,TS233,153.0,English,0,2019-03-18 13:50:00,2019-03-18 13:54:00,51.523373,-0.131141,4.0,4.0,2.0,1.0,-0.0732,0.2803,2.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,64.0,,Male,0.0,0.0,0.0,1.0,0.0,0.0,,Student,7.0,1.0,,UCL,,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,31.19,20.6,8.0,1.89,0.0385,0.0385,0.0297,0.506,0.211,69.32,63.99,9.25,4.76,8.19,13.7,21.769127266673262
1780,TorringtonSq,TorringtonSq2,TS234,154.0,English,0,2019-03-18 13:55:00,2019-03-18 14:00:00,51.523373,-0.131141,4.0,1.0,4.0,1.0,-0.0732,0.1768,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,5.0,3.0,4.0,1.0,2.0,4.0,3.0,56.0,19.0,Female,0.0,0.0,0.0,1.0,0.0,0.0,,Student,2.0,1.0,,Ucl,,,,,4.0,3.0,1.0,1.0,0.0,0.0,0.0,,0.0,33.24,25.1,10.7,2.06,0.0334,0.0334,0.0178,0.427,0.16,74.17,64.02,8.3,8.58,12.58,13.9,28.133764888734216
1781,TorringtonSq,TorringtonSq2,TS235,155.0,English,0,2019-03-18 13:54:00,2019-03-18 14:04:00,51.523373,-0.131141,4.0,4.0,2.0,1.0,-0.1768,0.4268,3.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,1.0,5.0,64.0,19.0,Male,0.0,0.0,0.0,1.0,0.0,0.0,,Student,2.0,3.0,,UCL,,,,,4.0,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,30.76,21.0,6.8,1.97,0.0376,0.0376,0.0193,0.446,0.149,76.99,64.05,6.61,10.11,10.71,15.2,22.770680269852793
1782,TorringtonSq,TorringtonSq2,TS236,156.0,English,0,2019-03-18 14:00:00,2019-03-18 14:08:00,51.523373,-0.131141,4.0,4.0,4.0,4.0,0.2803,0.6768,4.0,4.0,4.0,1.0,2.0,2.0,4.0,1.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,76.0,20.0,Female,0.0,0.0,0.0,1.0,0.0,0.0,,Student,2.0,1.0,,Ucl,,,,,4.0,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,32.98,13.4,3.93,1.76,0.0308,0.0308,0.0243,0.477,0.162,71.26,58.16,6.41,9.69,9.07,13.2,13.69530558900782
1783,TorringtonSq,TorringtonSq2,TS237,157.0,English,0,2019-03-18 14:08:00,2019-03-18 14:13:00,51.523373,-0.131141,3.0,1.0,4.0,2.0,0.2197,-0.1339,3.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,76.0,,Male,1.0,0.0,0.0,0.0,0.0,0.0,,Employed,5.0,1.0,,,,,,,4.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,39.38,26.3,10.0,1.96,0.0326,0.0326,0.0334,0.414,0.231,73.33,64.64,9.86,7.32,13.56,13.0,28.513484686574472
1784,TorringtonSq,TorringtonSq2,TS238,158.0,English,0,2019-03-18 14:14:00,2019-03-18 14:18:00,51.523373,-0.131141,4.0,3.0,2.0,2.0,-0.1464,0.5,3.0,4.0,4.0,2.0,1.0,3.0,4.0,3.0,4.0,1.0,3.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,28.0,18.0,Female,0.0,0.0,0.0,1.0,0.0,0.0,,Student,2.0,1.0,,Ucl,,,,No,4.0,3.0,1.0,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,
1785,TorringtonSq,TorringtonSq2,TS239,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.37,22.7,10.5,2.06,0.0345,0.0345,0.0215,0.424,0.164,70.76,64.31,10.06,5.6,9.06,12.4,25.396724677509695
1786,TorringtonSq,TorringtonSq2,UNKNOWN,159.0,English,0,2019-03-18 14:06:00,2019-03-18 14:08:00,51.523373,-0.131141,2.0,3.0,2.0,1.0,0.0,0.75,3.0,4.0,4.0,1.0,1.0,3.0,4.0,1.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,80.0,21.0,Male,0.0,0.0,0.0,1.0,0.0,0.0,,Student,3.0,1.0,,Ucl,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,
1787,TorringtonSq,TorringtonSq3,TS301,182.0,English,0,2019-03-19 11:45:00,2019-03-19 11:49:00,51.523373,-0.131141,5.0,4.0,4.0,2.0,0.3232,0.2197,3.0,2.0,4.0,3.0,2.0,2.0,3.0,1.0,4.0,5.0,3.0,5.0,4.0,2.0,3.0,2.0,1.0,4.0,48.0,19.0,Female,0.0,0.0,0.0,1.0,0.0,0.0,,Student,2.0,7.0,UCL,Ts301,,,,,4.0,3.0,1.0,1.0,0.0,0.0,0.0,Paper,1.0,,,,,,,,,,,,,,,,
